run_id,timestamp,machine_python,machine_java,dataset,nome_id,nome_sorteado,arquivo_sorteado,linha_sorteada,strategy,threads_per_file,repeticao,success,found,file_name,line_number,line_content,wall_time_ms,wall_time_ns,process_cpu_time_supported,process_cpu_time_ms,cpu_usage_approx_percent,heap_used_before_bytes,heap_used_after_bytes,heap_delta_bytes,available_processors,java_version,os_name,os_arch,error_message
86,2026-05-17T16:20:37,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,3,Stephen Ford DDS,arq_5.txt,223,multiThreadPerFile,8,1,True,True,arq_5.txt,223,Stephen Ford DDS,22.4376,22437600,True,15.625,5.803131,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
87,2026-05-17T16:20:37,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,3,Stephen Ford DDS,arq_5.txt,223,multiThreadPerFile,8,2,True,True,arq_5.txt,223,Stephen Ford DDS,21.1414,21141400,True,31.25,12.317853,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
88,2026-05-17T16:20:37,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,3,Stephen Ford DDS,arq_5.txt,223,multiThreadPerFile,8,3,True,True,arq_5.txt,223,Stephen Ford DDS,21.8551,21855100,True,15.625,5.957801,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
89,2026-05-17T16:20:37,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,3,Stephen Ford DDS,arq_5.txt,223,multiThreadPerFile,8,4,True,True,arq_5.txt,223,Stephen Ford DDS,21.5229,21522900,True,15.625,6.049758,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
90,2026-05-17T16:20:38,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,3,Stephen Ford DDS,arq_5.txt,223,multiThreadPerFile,8,5,True,True,arq_5.txt,223,Stephen Ford DDS,23.1151,23115100,True,125.0,45.064337,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
91,2026-05-17T16:20:38,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,sequencial,0,1,True,True,arq_2.txt,629,Tanner Neal,9.5215,9521500,True,31.25,27.350382,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
92,2026-05-17T16:20:38,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,sequencial,0,2,True,True,arq_2.txt,629,Tanner Neal,10.0754,10075400,True,31.25,25.846782,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
93,2026-05-17T16:20:38,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,sequencial,0,3,True,True,arq_2.txt,629,Tanner Neal,9.8971,9897100,True,15.625,13.156211,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
94,2026-05-17T16:20:38,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,sequencial,0,4,True,True,arq_2.txt,629,Tanner Neal,9.4455,9445500,True,0.0,0.0,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
95,2026-05-17T16:20:38,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,sequencial,0,5,True,True,arq_2.txt,629,Tanner Neal,9.6193,9619300,True,15.625,13.536155,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
96,2026-05-17T16:20:39,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,singleThread,0,1,True,True,arq_2.txt,629,Tanner Neal,13.3576,13357600,True,31.25,19.495768,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
97,2026-05-17T16:20:39,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,singleThread,0,2,True,True,arq_2.txt,629,Tanner Neal,13.5856,13585600,True,31.25,19.16858,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
98,2026-05-17T16:20:39,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,singleThread,0,3,True,True,arq_2.txt,629,Tanner Neal,13.7802,13780200,True,15.625,9.448944,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
99,2026-05-17T16:20:39,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,singleThread,0,4,True,True,arq_2.txt,629,Tanner Neal,13.0894,13089400,True,31.25,19.895233,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
100,2026-05-17T16:20:39,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,singleThread,0,5,True,True,arq_2.txt,629,Tanner Neal,13.7365,13736500,True,0.0,0.0,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
101,2026-05-17T16:20:40,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,oneThreadPerFile,0,1,True,True,arq_2.txt,629,Tanner Neal,17.1439,17143900,True,109.375,53.165169,4218264,9419296,5201032,12,25.0.3,Windows 10,amd64,
102,2026-05-17T16:20:40,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,oneThreadPerFile,0,2,True,True,arq_2.txt,629,Tanner Neal,18.312,18312000,True,78.125,35.552734,4218264,9419296,5201032,12,25.0.3,Windows 10,amd64,
103,2026-05-17T16:20:40,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,oneThreadPerFile,0,3,True,True,arq_2.txt,629,Tanner Neal,19.5915,19591500,True,31.25,13.292329,4218264,9419296,5201032,12,25.0.3,Windows 10,amd64,
104,2026-05-17T16:20:40,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,oneThreadPerFile,0,4,True,True,arq_2.txt,629,Tanner Neal,17.6105,17610500,True,15.625,7.39379,4218264,9419288,5201024,12,25.0.3,Windows 10,amd64,
105,2026-05-17T16:20:40,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,oneThreadPerFile,0,5,True,True,arq_2.txt,629,Tanner Neal,18.014,18014000,True,31.25,14.456349,4218264,9419296,5201032,12,25.0.3,Windows 10,amd64,
106,2026-05-17T16:20:41,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,2,1,True,True,arq_2.txt,629,Tanner Neal,17.8158,17815800,True,15.625,7.308588,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
107,2026-05-17T16:20:41,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,2,2,True,True,arq_2.txt,629,Tanner Neal,16.109,16109000,True,31.25,16.165911,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
108,2026-05-17T16:20:41,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,2,3,True,True,arq_2.txt,629,Tanner Neal,16.3557,16355700,True,15.625,7.961037,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
109,2026-05-17T16:20:41,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,2,4,True,True,arq_2.txt,629,Tanner Neal,16.8836,16883600,True,31.25,15.424238,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
110,2026-05-17T16:20:41,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,2,5,True,True,arq_2.txt,629,Tanner Neal,16.8216,16821600,True,62.5,30.962176,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
111,2026-05-17T16:20:41,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,4,1,True,True,arq_2.txt,629,Tanner Neal,16.8804,16880400,True,62.5,30.854324,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
112,2026-05-17T16:20:42,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,4,2,True,True,arq_2.txt,629,Tanner Neal,16.9259,16925900,True,15.625,7.692845,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
113,2026-05-17T16:20:42,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,4,3,True,True,arq_2.txt,629,Tanner Neal,17.8386,17838600,True,31.25,14.598492,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
114,2026-05-17T16:20:42,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,4,4,True,True,arq_2.txt,629,Tanner Neal,17.1595,17159500,True,31.25,15.176239,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
115,2026-05-17T16:20:42,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,4,5,True,True,arq_2.txt,629,Tanner Neal,17.5395,17539500,True,31.25,14.84744,4218264,8412600,4194336,12,25.0.3,Windows 10,amd64,
116,2026-05-17T16:20:42,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,8,1,True,True,arq_2.txt,629,Tanner Neal,16.7942,16794200,True,31.25,15.506345,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
117,2026-05-17T16:20:43,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,8,2,True,True,arq_2.txt,629,Tanner Neal,17.5192,17519200,True,31.25,14.864644,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
118,2026-05-17T16:20:43,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,8,3,True,True,arq_2.txt,629,Tanner Neal,17.3844,17384400,True,62.5,29.959811,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
119,2026-05-17T16:20:43,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,8,4,True,True,arq_2.txt,629,Tanner Neal,17.1905,17190500,True,15.625,7.574435,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
120,2026-05-17T16:20:43,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,4,Tanner Neal,arq_2.txt,629,multiThreadPerFile,8,5,True,True,arq_2.txt,629,Tanner Neal,17.314,17314000,True,15.625,7.520407,4218264,11600248,7381984,12,25.0.3,Windows 10,amd64,
121,2026-05-17T16:20:43,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,sequencial,0,1,True,True,arq_1.txt,877,Robert Tucker,8.436,8436000,True,0.0,0.0,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
122,2026-05-17T16:20:44,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,sequencial,0,2,True,True,arq_1.txt,877,Robert Tucker,9.2688,9268800,True,31.25,28.09605,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
123,2026-05-17T16:20:44,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,sequencial,0,3,True,True,arq_1.txt,877,Robert Tucker,8.5487,8548700,True,31.25,30.462721,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
124,2026-05-17T16:20:44,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,sequencial,0,4,True,True,arq_1.txt,877,Robert Tucker,9.368,9368000,True,15.625,13.899267,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
125,2026-05-17T16:20:44,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,sequencial,0,5,True,True,arq_1.txt,877,Robert Tucker,8.8138,8813800,True,0.0,0.0,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
126,2026-05-17T16:20:44,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,singleThread,0,1,True,True,arq_1.txt,877,Robert Tucker,12.3113,12311300,True,15.625,10.576327,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
127,2026-05-17T16:20:44,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,singleThread,0,2,True,True,arq_1.txt,877,Robert Tucker,11.9856,11985600,True,15.625,10.863731,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
128,2026-05-17T16:20:45,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,singleThread,0,3,True,True,arq_1.txt,877,Robert Tucker,12.1383,12138300,True,31.25,21.45413,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
129,2026-05-17T16:20:45,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,singleThread,0,4,True,True,arq_1.txt,877,Robert Tucker,12.0054,12005400,True,15.625,10.845814,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
130,2026-05-17T16:20:45,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,singleThread,0,5,True,True,arq_1.txt,877,Robert Tucker,13.115,13115000,True,0.0,0.0,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
131,2026-05-17T16:20:45,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,oneThreadPerFile,0,1,True,True,arq_1.txt,877,Robert Tucker,19.5298,19529800,True,109.375,46.670131,4218264,9419296,5201032,12,25.0.3,Windows 10,amd64,
132,2026-05-17T16:20:45,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,oneThreadPerFile,0,2,True,True,arq_1.txt,877,Robert Tucker,17.4998,17499800,True,31.25,14.881122,4218264,9419296,5201032,12,25.0.3,Windows 10,amd64,
133,2026-05-17T16:20:46,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,oneThreadPerFile,0,3,True,True,arq_1.txt,877,Robert Tucker,18.9208,18920800,True,31.25,13.763512,4218264,9419296,5201032,12,25.0.3,Windows 10,amd64,
134,2026-05-17T16:20:46,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,oneThreadPerFile,0,4,True,True,arq_1.txt,877,Robert Tucker,19.5705,19570500,True,31.25,13.306592,4218264,9419392,5201128,12,25.0.3,Windows 10,amd64,
135,2026-05-17T16:20:46,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,oneThreadPerFile,0,5,True,True,arq_1.txt,877,Robert Tucker,17.5422,17542200,True,62.5,29.690309,4218264,9419296,5201032,12,25.0.3,Windows 10,amd64,
136,2026-05-17T16:20:46,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,2,1,True,True,arq_1.txt,877,Robert Tucker,15.3093,15309300,True,31.25,17.010358,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
137,2026-05-17T16:20:46,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,2,2,True,True,arq_1.txt,877,Robert Tucker,16.0708,16070800,True,15.625,8.102169,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
138,2026-05-17T16:20:46,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,2,3,True,True,arq_1.txt,877,Robert Tucker,16.2642,16264200,True,15.625,8.005825,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
139,2026-05-17T16:20:47,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,2,4,True,True,arq_1.txt,877,Robert Tucker,15.265,15265000,True,15.625,8.529861,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
140,2026-05-17T16:20:47,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,2,5,True,True,arq_1.txt,877,Robert Tucker,16.177,16177000,True,15.625,8.048979,4218264,6399280,2181016,12,25.0.3,Windows 10,amd64,
141,2026-05-17T16:20:47,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,4,1,True,True,arq_1.txt,877,Robert Tucker,27.023,27023000,True,46.875,14.455279,4218264,8412616,4194352,12,25.0.3,Windows 10,amd64,
142,2026-05-17T16:20:47,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,4,2,True,True,arq_1.txt,877,Robert Tucker,16.0435,16043500,True,15.625,8.115956,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
143,2026-05-17T16:20:47,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,4,3,True,True,arq_1.txt,877,Robert Tucker,15.4512,15451200,True,15.625,8.427069,4218264,8412616,4194352,12,25.0.3,Windows 10,amd64,
144,2026-05-17T16:20:48,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,4,4,True,True,arq_1.txt,877,Robert Tucker,15.4278,15427800,True,31.25,16.879702,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
145,2026-05-17T16:20:48,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,4,5,True,True,arq_1.txt,877,Robert Tucker,15.4232,15423200,True,15.625,8.442368,4218264,8412608,4194344,12,25.0.3,Windows 10,amd64,
146,2026-05-17T16:20:48,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,8,1,True,True,arq_1.txt,877,Robert Tucker,15.9654,15965400,True,15.625,8.155657,4218264,11600256,7381992,12,25.0.3,Windows 10,amd64,
147,2026-05-17T16:20:48,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,8,2,True,True,arq_1.txt,877,Robert Tucker,15.574,15574000,True,15.625,8.360622,4218264,11600256,7381992,12,25.0.3,Windows 10,amd64,
148,2026-05-17T16:20:48,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,8,3,True,True,arq_1.txt,877,Robert Tucker,16.2076,16207600,True,31.25,16.067565,4218264,11600256,7381992,12,25.0.3,Windows 10,amd64,
149,2026-05-17T16:20:49,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,8,4,True,True,arq_1.txt,877,Robert Tucker,15.9543,15954300,True,125.0,65.290653,4218264,11600256,7381992,12,25.0.3,Windows 10,amd64,
150,2026-05-17T16:20:49,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,pequeno,5,Robert Tucker,arq_1.txt,877,multiThreadPerFile,8,5,True,True,arq_1.txt,877,Robert Tucker,15.4567,15456700,True,15.625,8.424071,4218264,11600256,7381992,12,25.0.3,Windows 10,amd64,
